spam,path
1,raw/BG/2005/04/1114795397.11538_127.txt
1,raw/BG/2005/04/1114795425.11612_26.txt
1,raw/BG/2005/04/1114795429.11612_89.txt
1,raw/BG/2005/04/1114880627.31476_21.txt
1,raw/BG/2005/04/1114880628.31476_29.txt
1,raw/BG/2005/04/1114880655.31533_57.txt
1,raw/BG/2005/04/1114880671.31533_84.txt
1,raw/BG/2005/04/1114880673.31533_96.txt
1,raw/BG/2005/04/1114880674.31533_104.txt
1,raw/BG/2005/04/1114880675.31533_126.txt
1,raw/BG/2005/04/1114880676.31533_130.txt
1,raw/BG/2005/04/1114880703.31645_12.txt
1,raw/BG/2005/04/1114880706.31645_38.txt
1,raw/BG/2005/04/1114880707.31645_40.txt
1,raw/BG/2005/04/1114880712.31645_112.txt
1,raw/BG/2005/04/1114880712.31645_118.txt
1,raw/BG/2005/04/1114880713.31645_136.txt
1,raw/BG/2005/04/1114880713.31645_150.txt
1,raw/BG/2005/04/1114880714.31645_156.txt
1,raw/BG/2005/04/1114880714.31645_200.txt
1,raw/BG/2005/04/1114880715.31645_220.txt
1,raw/BG/2005/04/1114880715.31645_222.txt
1,raw/BG/2005/04/1114880715.31645_232.txt
1,raw/BG/2005/04/1114880715.31645_238.txt
1,raw/BG/2005/04/1114880715.31645_240.txt
1,raw/BG/2005/04/1114880716.31645_244.txt
1,raw/BG/2005/04/1114880717.31645_252.txt
1,raw/BG/2005/05/1114978483.18298_31.txt
1,raw/BG/2005/05/1114978511.18314_29.txt
1,raw/BG/2005/05/1114978557.18376_62.txt
1,raw/BG/2005/05/1114978564.18376_100.txt
1,raw/BG/2005/05/1114978567.18376_162.txt
1,raw/BG/2005/05/1114978585.18522_3.txt
1,raw/BG/2005/05/1114978603.18522_51.txt
1,raw/BG/2005/05/1114978604.18522_57.txt
1,raw/BG/2005/05/1114978604.18522_59.txt
1,raw/BG/2005/05/1114978604.18522_61.txt
1,raw/BG/2005/05/1114978607.18522_87.txt
1,raw/BG/2005/05/1114978608.18522_103.txt
1,raw/BG/2005/05/1114978608.18522_109.txt
1,raw/BG/2005/05/1114978608.18522_89.txt
1,raw/BG/2005/05/1114978608.18522_91.txt
1,raw/BG/2005/05/1114978608.18522_93.txt
1,raw/BG/2005/05/1114978615.18522_147.txt
1,raw/BG/2005/05/1114978615.18522_159.txt
1,raw/BG/2005/05/1114978615.18522_163.txt
1,raw/BG/2005/05/1114978618.18522_183.txt
1,raw/BG/2005/05/1114978618.18522_187.txt
1,raw/BG/2005/05/1114978619.18522_201.txt
1,raw/BG/2005/05/1114978619.18522_203.txt
1,raw/BG/2005/05/1114978619.18522_211.txt
1,raw/BG/2005/05/1114978619.18522_217.txt
1,raw/BG/2005/05/1114978621.18522_231.txt
1,raw/BG/2005/05/1114978622.18522_235.txt
1,raw/BG/2005/05/1114978626.18522_269.txt
1,raw/BG/2005/05/1114978626.18522_275.txt
1,raw/BG/2005/05/1114978629.18522_295.txt
1,raw/BG/2005/05/1114978631.18522_315.txt
1,raw/BG/2005/05/1114978631.18522_325.txt
1,raw/BG/2005/05/1114978631.18522_329.txt
1,raw/BG/2005/05/1114978632.18522_347.txt
1,raw/BG/2005/05/1114978634.18522_357.txt
1,raw/BG/2005/05/1115047560.11402_678.txt
1,raw/BG/2005/05/1115047566.11402_687.txt
1,raw/BG/2005/05/1115076430.9554_15.txt
1,raw/BG/2005/05/1115076430.9554_17.txt
1,raw/BG/2005/05/1115076431.9554_23.txt
1,raw/BG/2005/05/1115076439.9597_3.txt
1,raw/BG/2005/05/1115076470.9684_7.txt
1,raw/BG/2005/05/1115076472.9684_11.txt
1,raw/BG/2005/05/1115076475.9684_31.txt
1,raw/BG/2005/05/1115076478.9684_67.txt
1,raw/BG/2005/05/1115076478.9684_69.txt
1,raw/BG/2005/05/1115076493.9684_156.txt
1,raw/BG/2005/05/1115076497.9684_190.txt
1,raw/BG/2005/05/1115076499.9684_250.txt
1,raw/BG/2005/05/1115076515.9811_1.txt
1,raw/BG/2005/05/1115076560.9811_46.txt
1,raw/BG/2005/05/1115076561.9811_52.txt
1,raw/BG/2005/05/1115076562.9811_62.txt
1,raw/BG/2005/05/1115076565.9811_80.txt
1,raw/BG/2005/05/1115076566.9811_92.txt
1,raw/BG/2005/05/1115076566.9811_98.txt
1,raw/BG/2005/05/1115076567.9811_144.txt
1,raw/BG/2005/05/1115076569.9811_154.txt
1,raw/BG/2005/05/1115076569.9811_158.txt
1,raw/BG/2005/05/1115076569.9811_188.txt
1,raw/BG/2005/05/1115076570.9811_198.txt
1,raw/BG/2005/05/1115076570.9811_220.txt
1,raw/BG/2005/05/1115076570.9811_226.txt
1,raw/BG/2005/05/1115076570.9811_236.txt
1,raw/BG/2005/05/1115076570.9811_246.txt
1,raw/BG/2005/05/1115076572.9811_266.txt
1,raw/BG/2005/05/1115076572.9811_270.txt
1,raw/BG/2005/05/1115076573.9811_284.txt
1,raw/BG/2005/05/1115076573.9811_314.txt
1,raw/BG/2005/05/1115076573.9811_316.txt
1,raw/BG/2005/05/1115076574.9811_322.txt
1,raw/BG/2005/05/1115141042.13758_1.txt
1,raw/BG/2005/05/1115141074.13858_11.txt
1,raw/BG/2005/05/1115141074.13858_9.txt
1,raw/BG/2005/05/1115141084.13858_34.txt
1,raw/BG/2005/05/1115141087.13858_48.txt
1,raw/BG/2005/05/1115213940.11402_956.txt
1,raw/BG/2005/05/1115216346.10384_5.txt
1,raw/BG/2005/05/1115216354.10639_15.txt
1,raw/BG/2005/05/1115216384.13295_7.txt
1,raw/BG/2005/05/1115216408.13295_94.txt
1,raw/BG/2005/05/1115216411.13295_100.txt
1,raw/BG/2005/05/1115216412.13295_114.txt
1,raw/BG/2005/05/1115216412.13295_122.txt
1,raw/BG/2005/05/1115216418.13295_144.txt
1,raw/BG/2005/05/1115216460.15936_5.txt
1,raw/BG/2005/05/1115216462.15936_17.txt
1,raw/BG/2005/05/1115216467.15936_51.txt
1,raw/BG/2005/05/1115216469.15936_63.txt
1,raw/BG/2005/05/1115216472.15936_103.txt
1,raw/BG/2005/05/1115216472.15936_105.txt
1,raw/BG/2005/05/1115216472.15936_93.txt
1,raw/BG/2005/05/1115216488.15936_146.txt
1,raw/BG/2005/05/1115216489.15936_154.txt
1,raw/BG/2005/05/1115216489.15936_170.txt
1,raw/BG/2005/05/1115216489.15936_172.txt
1,raw/BG/2005/05/1115216490.15936_218.txt
1,raw/BG/2005/05/1115216490.15936_224.txt
1,raw/BG/2005/05/1115216490.15936_232.txt
1,raw/BG/2005/05/1115216490.15936_236.txt
1,raw/BG/2005/05/1115216490.15936_246.txt
1,raw/BG/2005/05/1115216491.15936_248.txt
1,raw/BG/2005/05/1115216491.15936_264.txt
1,raw/BG/2005/05/1115234634.25542_3.txt
1,raw/BG/2005/05/1115234664.25563_48.txt
1,raw/BG/2005/05/1115234678.25641_16.txt
1,raw/BG/2005/05/1115234679.25641_34.txt
1,raw/BG/2005/05/1115234679.25641_70.txt
1,raw/BG/2005/05/1115240094.8288_1.txt
1,raw/BG/2005/05/1115268339.11402_1112.txt
1,raw/BG/2005/05/1115317904.17776_7.txt
1,raw/BG/2005/05/1115317910.17793_3.txt
1,raw/BG/2005/05/1115317923.17793_11.txt
1,raw/BG/2005/05/1115317933.17851_25.txt
1,raw/BG/2005/05/1115318000.17871_51.txt
1,raw/BG/2005/05/1115318001.17871_53.txt
1,raw/BG/2005/05/1115318002.17871_59.txt
1,raw/BG/2005/05/1115318004.17871_67.txt
1,raw/BG/2005/05/1115318007.17871_87.txt
1,raw/BG/2005/05/1115318024.17871_142.txt
1,raw/BG/2005/05/1115318095.18112_61.txt
1,raw/BG/2005/05/1115318095.18112_63.txt
1,raw/BG/2005/05/1115318095.18112_75.txt
1,raw/BG/2005/05/1115318096.18112_101.txt
1,raw/BG/2005/05/1115318097.18112_121.txt
1,raw/BG/2005/05/1115318098.18112_123.txt
1,raw/BG/2005/05/1115318098.18112_125.txt
1,raw/BG/2005/05/1115318098.18112_139.txt
1,raw/BG/2005/05/1115318098.18112_145.txt
1,raw/BG/2005/05/1115318099.18112_157.txt
1,raw/BG/2005/05/1115318099.18112_159.txt
1,raw/BG/2005/05/1115318099.18112_183.txt
1,raw/BG/2005/05/1115318099.18112_211.txt
1,raw/BG/2005/05/1115318100.18112_217.txt
1,raw/BG/2005/05/1115318100.18112_219.txt
1,raw/BG/2005/05/1115318100.18112_221.txt
1,raw/BG/2005/05/1115318100.18112_229.txt
1,raw/BG/2005/05/1115318100.18112_233.txt
1,raw/BG/2005/05/1115318100.18112_237.txt
1,raw/BG/2005/05/1115318101.18112_247.txt
1,raw/BG/2005/05/1115318102.18112_303.txt
1,raw/BG/2005/05/1115335356.30051_3.txt
1,raw/BG/2005/05/1115335371.30121_13.txt
1,raw/BG/2005/05/1115335372.30121_29.txt
1,raw/BG/2005/05/1115335406.30152_26.txt
1,raw/BG/2005/05/1115335407.30152_34.txt
1,raw/BG/2005/05/1115335407.30152_38.txt
1,raw/BG/2005/05/1115335407.30152_46.txt
1,raw/BG/2005/05/1115335407.30152_58.txt
1,raw/BG/2005/05/1115335407.30152_70.txt
1,raw/BG/2005/05/1115335408.30152_82.txt
1,raw/BG/2005/05/1115335408.30152_92.txt
1,raw/BG/2005/05/1115335408.30152_96.txt
1,raw/BG/2005/05/1115411284.6510_3.txt
1,raw/BG/2005/05/1115411284.6510_9.txt
1,raw/BG/2005/05/1115411285.6510_13.txt
1,raw/BG/2005/05/1115411316.6524_15.txt
1,raw/BG/2005/05/1115411316.6524_17.txt
1,raw/BG/2005/05/1115411316.6524_21.txt
1,raw/BG/2005/05/1115411317.6524_25.txt
1,raw/BG/2005/05/1115411332.6618_1.txt
1,raw/BG/2005/05/1115411334.6618_23.txt
1,raw/BG/2005/05/1115411335.6618_31.txt
1,raw/BG/2005/05/1115411357.6639_4.txt
1,raw/BG/2005/05/1115411367.6639_12.txt
1,raw/BG/2005/05/1115411375.6639_51.txt
1,raw/BG/2005/05/1115411391.6639_97.txt
1,raw/BG/2005/05/1115411393.6639_107.txt
1,raw/BG/2005/05/1115411395.6639_145.txt
1,raw/BG/2005/05/1115411396.6639_161.txt
1,raw/BG/2005/05/1115411397.6639_175.txt
1,raw/BG/2005/05/1115411398.6639_197.txt
1,raw/BG/2005/05/1115411400.6639_221.txt
1,raw/BG/2005/05/1115411433.6828_5.txt
1,raw/BG/2005/05/1115411443.6828_42.txt
1,raw/BG/2005/05/1115411443.6828_50.txt
1,raw/BG/2005/05/1115411444.6828_52.txt
1,raw/BG/2005/05/1115411444.6828_54.txt
1,raw/BG/2005/05/1115411450.6828_124.txt
1,raw/BG/2005/05/1115411451.6828_142.txt
1,raw/BG/2005/05/1115411451.6828_154.txt
1,raw/BG/2005/05/1115411452.6828_178.txt
1,raw/BG/2005/05/1115411452.6828_180.txt
1,raw/BG/2005/05/1115411452.6828_184.txt
1,raw/BG/2005/05/1115411452.6828_194.txt
1,raw/BG/2005/05/1115411452.6828_210.txt
1,raw/BG/2005/05/1115411456.6828_282.txt
1,raw/BG/2005/05/1115411457.6828_300.txt
1,raw/BG/2005/05/1115411457.6828_310.txt
1,raw/BG/2005/05/1115411457.6828_312.txt
1,raw/BG/2005/05/1115411457.6828_316.txt
1,raw/BG/2005/05/1115411457.6828_320.txt
1,raw/BG/2005/05/1115411457.6828_330.txt
1,raw/BG/2005/05/1115411457.6828_336.txt
1,raw/BG/2005/05/1115411458.6828_352.txt
1,raw/BG/2005/05/1115477680.17897_5.txt
1,raw/BG/2005/05/1115477753.17954_27.txt
1,raw/BG/2005/05/1115477759.17954_43.txt
1,raw/BG/2005/05/1115477763.17954_69.txt
1,raw/BG/2005/05/1115477763.17954_71.txt
1,raw/BG/2005/05/1115477795.18153_18.txt
1,raw/BG/2005/05/1115477796.18153_22.txt
1,raw/BG/2005/05/1115477797.18153_32.txt
1,raw/BG/2005/05/1115477797.18153_34.txt
1,raw/BG/2005/05/1115477798.18153_38.txt
1,raw/BG/2005/05/1115477799.18153_48.txt
1,raw/BG/2005/05/1115477799.18153_54.txt
1,raw/BG/2005/05/1115477802.18153_76.txt
1,raw/BG/2005/05/1115477804.18153_108.txt
1,raw/BG/2005/05/1115477814.18153_165.txt
1,raw/BG/2005/05/1115477814.18153_189.txt
1,raw/BG/2005/05/1115477815.18153_233.txt
1,raw/BG/2005/05/1115477815.18153_243.txt
1,raw/BG/2005/05/1115477816.18153_247.txt
1,raw/BG/2005/05/1115477816.18153_249.txt
1,raw/BG/2005/05/1115477817.18153_251.txt
1,raw/BG/2005/05/1115477817.18153_263.txt
1,raw/BG/2005/05/1115477817.18153_271.txt
1,raw/BG/2005/05/1115477817.18153_275.txt
1,raw/BG/2005/05/1115477818.18153_277.txt
1,raw/BG/2005/05/1115477818.18153_309.txt
1,raw/BG/2005/05/1115478725.21408_19.txt
1,raw/BG/2005/05/1115478728.21408_22.txt
1,raw/BG/2005/05/1115491961.11402_1318.txt
1,raw/BG/2005/05/1115521292.11402_1324.txt
1,raw/BG/2005/05/1115526395.6616_23.txt
1,raw/BG/2005/05/1115526435.6694_12.txt
1,raw/BG/2005/05/1115526438.6694_26.txt
1,raw/BG/2005/05/1115526438.6694_34.txt
1,raw/BG/2005/05/1115526438.6694_50.txt
1,raw/BG/2005/05/1115526438.6694_62.txt
1,raw/BG/2005/05/1115526439.6694_98.txt
1,raw/BG/2005/05/1115526443.6694_146.txt
1,raw/BG/2005/05/1115526443.6694_154.txt
1,raw/BG/2005/05/1115526443.6694_166.txt
1,raw/BG/2005/05/1115526444.6694_176.txt
1,raw/BG/2005/05/1115597944.11402_1352.txt
1,raw/BG/2005/05/1115611260.15414_21.txt
1,raw/BG/2005/05/1115611291.15438_33.txt
1,raw/BG/2005/05/1115611292.15438_41.txt
1,raw/BG/2005/05/1115611296.15438_63.txt
1,raw/BG/2005/05/1115611308.15438_89.txt
1,raw/BG/2005/05/1115611317.15438_100.txt
1,raw/BG/2005/05/1115611317.15438_104.txt
1,raw/BG/2005/05/1115611317.15438_108.txt
1,raw/BG/2005/05/1115611318.15438_164.txt
1,raw/BG/2005/05/1115611355.15591_10.txt
1,raw/BG/2005/05/1115611356.15591_14.txt
1,raw/BG/2005/05/1115611357.15591_22.txt
1,raw/BG/2005/05/1115611358.15591_34.txt
1,raw/BG/2005/05/1115611360.15591_62.txt
1,raw/BG/2005/05/1115611361.15591_102.txt
1,raw/BG/2005/05/1115611361.15591_106.txt
1,raw/BG/2005/05/1115611361.15591_108.txt
1,raw/BG/2005/05/1115611361.15591_110.txt
1,raw/BG/2005/05/1115611361.15591_82.txt
1,raw/BG/2005/05/1115611361.15591_86.txt
1,raw/BG/2005/05/1115611363.15591_126.txt
1,raw/BG/2005/05/1115611364.15591_134.txt
1,raw/BG/2005/05/1115611364.15591_188.txt
1,raw/BG/2005/05/1115611366.15591_250.txt
1,raw/BG/2005/05/1115611366.15591_258.txt
1,raw/BG/2005/05/1115611367.15591_262.txt
1,raw/BG/2005/05/1115662192.17333_46.txt
1,raw/BG/2005/05/1115662193.17333_54.txt
1,raw/BG/2005/05/1115662193.17333_56.txt
1,raw/BG/2005/05/1115662194.17333_60.txt
1,raw/BG/2005/05/1115662195.17333_72.txt
1,raw/BG/2005/05/1115662202.17333_113.txt
1,raw/BG/2005/05/1115662245.17464_50.txt
1,raw/BG/2005/05/1115662245.17464_74.txt
1,raw/BG/2005/05/1115662249.17464_128.txt
1,raw/BG/2005/05/1115668580.3765_1.txt
1,raw/BG/2005/05/1115668583.3779_5.txt
1,raw/BG/2005/05/1115668601.3835_37.txt
1,raw/BG/2005/05/1115668601.3835_39.txt
1,raw/BG/2005/05/1115759571.16303_11.txt
1,raw/BG/2005/05/1115759573.16303_29.txt
1,raw/BG/2005/05/1115759593.16341_24.txt
1,raw/BG/2005/05/1115759619.16404_18.txt
1,raw/BG/2005/05/1115759634.16404_50.txt
1,raw/BG/2005/05/1115759639.16404_67.txt
1,raw/BG/2005/05/1115759640.16404_71.txt
1,raw/BG/2005/05/1115759640.16404_77.txt
1,raw/BG/2005/05/1115759641.16404_79.txt
1,raw/BG/2005/05/1115759641.16404_87.txt
1,raw/BG/2005/05/1115759646.16404_137.txt
1,raw/BG/2005/05/1115759648.16404_143.txt
1,raw/BG/2005/05/1115759650.16404_193.txt
1,raw/BG/2005/05/1115759694.16543_80.txt
1,raw/BG/2005/05/1115759695.16543_82.txt
1,raw/BG/2005/05/1115759695.16543_88.txt
1,raw/BG/2005/05/1115759702.16543_99.txt
1,raw/BG/2005/05/1115759703.16543_111.txt
1,raw/BG/2005/05/1115759703.16543_119.txt
1,raw/BG/2005/05/1115759711.16543_264.txt
1,raw/BG/2005/05/1115759711.16543_282.txt
1,raw/BG/2005/05/1115759711.16543_288.txt
1,raw/BG/2005/05/1115759711.16543_292.txt
1,raw/BG/2005/05/1115759712.16543_332.txt
1,raw/BG/2005/05/1115759712.16543_376.txt
1,raw/BG/2005/05/1115759713.16543_380.txt
1,raw/BG/2005/05/1115759713.16543_390.txt
1,raw/BG/2005/05/1115759713.16543_392.txt
1,raw/BG/2005/05/1115759713.16543_394.txt
1,raw/BG/2005/05/1115759713.16543_398.txt
1,raw/BG/2005/05/1115759713.16543_410.txt
1,raw/BG/2005/05/1115759713.16543_424.txt
1,raw/BG/2005/05/1115759713.16543_426.txt
1,raw/BG/2005/05/1115759714.16543_448.txt
1,raw/BG/2005/05/1115759714.16543_454.txt
1,raw/BG/2005/05/1115759714.16543_460.txt
1,raw/BG/2005/05/1115759714.16543_462.txt
1,raw/BG/2005/05/1115759716.16543_584.txt
1,raw/BG/2005/05/1115759720.16543_746.txt
1,raw/BG/2005/05/1115759720.16543_750.txt
1,raw/BG/2005/05/1115759720.16543_764.txt
1,raw/BG/2005/05/1115759722.16543_792.txt
1,raw/BG/2005/05/1115759722.16543_814.txt
1,raw/BG/2005/05/1115759723.16543_828.txt
1,raw/BG/2005/05/1115759785.16754_9.txt
1,raw/BG/2005/05/1115832038.8355_1.txt
1,raw/BG/2005/05/1115832044.8355_15.txt
1,raw/BG/2005/05/1115832065.8384_11.txt
1,raw/BG/2005/05/1115832069.8384_25.txt
1,raw/BG/2005/05/1115832069.8384_27.txt
1,raw/BG/2005/05/1115832070.8384_33.txt
1,raw/BG/2005/05/1115832227.8471_104.txt
1,raw/BG/2005/05/1115832228.8471_108.txt
1,raw/BG/2005/05/1115832230.8471_144.txt
1,raw/BG/2005/05/1115832230.8471_156.txt
1,raw/BG/2005/05/1115832710.8881_40.txt
1,raw/BG/2005/05/1115832718.8881_68.txt
1,raw/BG/2005/05/1115832718.8881_72.txt
1,raw/BG/2005/05/1115832718.8881_76.txt
1,raw/BG/2005/05/1115832719.8881_140.txt
1,raw/BG/2005/05/1115832719.8881_150.txt
1,raw/BG/2005/05/1115832720.8881_154.txt
1,raw/BG/2005/05/1115832720.8881_170.txt
1,raw/BG/2005/05/1115832721.8881_222.txt
1,raw/BG/2005/05/1115832721.8881_236.txt
1,raw/BG/2005/05/1115832721.8881_238.txt
1,raw/BG/2005/05/1115832722.8881_312.txt
1,raw/BG/2005/05/1115832722.8881_318.txt
1,raw/BG/2005/05/1115832723.8881_348.txt
1,raw/BG/2005/05/1115840282.30394_7.txt
1,raw/BG/2005/05/1115846240.13802_3.txt
1,raw/BG/2005/05/1115871235.6581_6.txt
1,raw/BG/2005/05/1115871272.6730_5.txt
1,raw/BG/2005/05/1115871278.6730_25.txt
1,raw/BG/2005/05/1115871282.6730_38.txt
1,raw/BG/2005/05/1115871282.6730_40.txt
1,raw/BG/2005/05/1115871284.6730_54.txt
1,raw/BG/2005/05/1115871285.6730_66.txt
1,raw/BG/2005/05/1115871286.6730_90.txt
1,raw/BG/2005/05/1115875515.17015_3.txt
1,raw/BG/2005/05/1115925577.12168_40.txt
1,raw/BG/2005/05/1115925643.14824_58.txt
1,raw/BG/2005/05/1115925644.14824_116.txt
1,raw/BG/2005/05/1115925644.14824_124.txt
1,raw/BG/2005/05/1115925644.14824_128.txt
1,raw/BG/2005/05/1115925644.14824_78.txt
1,raw/BG/2005/05/1115925644.14824_86.txt
1,raw/BG/2005/05/1115925646.14824_150.txt
1,raw/BG/2005/05/1115925646.14824_184.txt
1,raw/BG/2005/05/1115925647.14824_196.txt
1,raw/BG/2005/05/1115925647.14824_216.txt
1,raw/BG/2005/05/1115925647.14824_226.txt
1,raw/BG/2005/05/1115925649.14824_256.txt
1,raw/BG/2005/05/1115954862.25362_3.txt
1,raw/BG/2005/05/1115954883.25423_1.txt
1,raw/BG/2005/05/1115954883.25423_3.txt
1,raw/BG/2005/05/1115954883.25423_5.txt
1,raw/BG/2005/05/1115954893.25437_15.txt
1,raw/BG/2005/05/1115954903.25437_57.txt
1,raw/BG/2005/05/1115954941.25498_52.txt
1,raw/BG/2005/05/1115954941.25498_54.txt
1,raw/BG/2005/05/1115954941.25498_56.txt
1,raw/BG/2005/05/1115954941.25498_62.txt
1,raw/BG/2005/05/1115954943.25498_78.txt
1,raw/BG/2005/05/1115954944.25498_80.txt
1,raw/BG/2005/05/1115954947.25498_104.txt
1,raw/BG/2005/05/1116006321.24671_5.txt
1,raw/BG/2005/05/1116006326.24688_7.txt
1,raw/BG/2005/05/1116006332.24706_1.txt
1,raw/BG/2005/05/1116006385.24736_21.txt
1,raw/BG/2005/05/1116006388.24736_25.txt
1,raw/BG/2005/05/1116006392.24736_35.txt
1,raw/BG/2005/05/1116006399.24736_59.txt
1,raw/BG/2005/05/1116006400.24736_67.txt
1,raw/BG/2005/05/1116006405.24736_82.txt
1,raw/BG/2005/05/1116006406.24736_102.txt
1,raw/BG/2005/05/1116006441.24881_16.txt
1,raw/BG/2005/05/1116006449.24881_24.txt
1,raw/BG/2005/05/1116006452.24881_32.txt
1,raw/BG/2005/05/1116006453.24881_38.txt
1,raw/BG/2005/05/1116006454.24881_58.txt
1,raw/BG/2005/05/1116006456.24881_96.txt
1,raw/BG/2005/05/1116006457.24881_116.txt
1,raw/BG/2005/05/1116008487.30236_7.txt
1,raw/BG/2005/05/1116018294.29078_24.txt
1,raw/BG/2005/05/1116049049.6103_97.txt
1,raw/BG/2005/05/1116049054.6103_100.txt
1,raw/BG/2005/05/1116050792.5335_10.txt
1,raw/BG/2005/05/1116050794.5335_74.txt
1,raw/BG/2005/05/1116050812.5382_39.txt
1,raw/BG/2005/05/1116050812.5382_41.txt
1,raw/BG/2005/05/1116050812.5382_49.txt
1,raw/BG/2005/05/1116134453.6103_149.txt
1,raw/BG/2005/05/1116236556.19342_15.txt
1,raw/BG/2005/05/1116236580.19342_42.txt
1,raw/BG/2005/05/1116236588.19342_78.txt
1,raw/BG/2005/05/1116236730.19576_52.txt
1,raw/BG/2005/05/1116236732.19576_68.txt
1,raw/BG/2005/05/1116236738.19576_93.txt
1,raw/BG/2005/05/1116236746.19576_107.txt
1,raw/BG/2005/05/1116237024.20473_3.txt
1,raw/BG/2005/05/1116237027.20473_27.txt
1,raw/BG/2005/05/1116237027.20473_51.txt
1,raw/BG/2005/05/1116237028.20473_71.txt
1,raw/BG/2005/05/1116237077.20618_35.txt
1,raw/BG/2005/05/1116237083.20618_61.txt
1,raw/BG/2005/05/1116265054.6103_275.txt
1,raw/BG/2005/05/1116266251.26496_12.txt
1,raw/BG/2005/05/1116266251.26496_14.txt
1,raw/BG/2005/05/1116266273.26496_49.txt
1,raw/BG/2005/05/1116266287.26496_86.txt
1,raw/BG/2005/05/1116266289.26496_94.txt
1,raw/BG/2005/05/1116266290.26496_102.txt
1,raw/BG/2005/05/1116266290.26496_106.txt
1,raw/BG/2005/05/1116266292.26496_126.txt
1,raw/BG/2005/05/1116266300.26496_178.txt
1,raw/BG/2005/05/1116266303.26496_200.txt
1,raw/BG/2005/05/1116266309.26496_252.txt
1,raw/BG/2005/05/1116266309.26496_254.txt
1,raw/BG/2005/05/1116266311.26496_274.txt
1,raw/BG/2005/05/1116266344.26723_1.txt
1,raw/BG/2005/05/1116266345.26723_3.txt
1,raw/BG/2005/05/1116285234.6103_336.txt
1,raw/BG/2005/05/1116342135.6103_351.txt
1,raw/BG/2005/05/1116342147.6103_354.txt
1,raw/BG/2005/05/1116342151.6103_357.txt
1,raw/BG/2005/05/1116367135.7424_7.txt
1,raw/BG/2005/05/1116367140.7440_3.txt
1,raw/BG/2005/05/1116367152.7440_31.txt
1,raw/BG/2005/05/1116367161.7479_25.txt
1,raw/BG/2005/05/1116367163.7479_33.txt
1,raw/BG/2005/05/1116367187.7501_1.txt
1,raw/BG/2005/05/1116367227.7501_43.txt
1,raw/BG/2005/05/1116367253.7501_83.txt
1,raw/BG/2005/05/1116367276.7501_112.txt
1,raw/BG/2005/05/1116367281.7501_134.txt
1,raw/BG/2005/05/1116367282.7501_142.txt
1,raw/BG/2005/05/1116367336.8154_39.txt
1,raw/BG/2005/05/1116367337.8154_49.txt
1,raw/BG/2005/05/1116367338.8154_111.txt
1,raw/BG/2005/05/1116367338.8154_65.txt
1,raw/BG/2005/05/1116367338.8154_77.txt
1,raw/BG/2005/05/1116367338.8154_79.txt
1,raw/BG/2005/05/1116367338.8154_99.txt
1,raw/BG/2005/05/1116367339.8154_117.txt
1,raw/BG/2005/05/1116367340.8154_143.txt
1,raw/BG/2005/05/1116367340.8154_145.txt
1,raw/BG/2005/05/1116367344.8154_153.txt
1,raw/BG/2005/05/1116367348.8154_185.txt
1,raw/BG/2005/05/1116367349.8154_195.txt
1,raw/BG/2005/05/1116367349.8154_201.txt
1,raw/BG/2005/05/1116367349.8154_211.txt
1,raw/BG/2005/05/1116367349.8154_215.txt
1,raw/BG/2005/05/1116367349.8154_217.txt
1,raw/BG/2005/05/1116367349.8154_225.txt
1,raw/BG/2005/05/1116367349.8154_235.txt
1,raw/BG/2005/05/1116367350.8154_241.txt
1,raw/BG/2005/05/1116367350.8154_253.txt
1,raw/BG/2005/05/1116367350.8154_267.txt
1,raw/BG/2005/05/1116367350.8154_271.txt
1,raw/BG/2005/05/1116367352.8154_279.txt
1,raw/BG/2005/05/1116367355.8154_299.txt
1,raw/BG/2005/05/1116367355.8154_305.txt
1,raw/BG/2005/05/1116367359.8154_321.txt
1,raw/BG/2005/05/1116367359.8154_323.txt
1,raw/BG/2005/05/1116367359.8154_331.txt
1,raw/BG/2005/05/1116367359.8154_335.txt
1,raw/BG/2005/05/1116367360.8154_347.txt
1,raw/BG/2005/05/1116367360.8154_355.txt
1,raw/BG/2005/05/1116367362.8154_383.txt
1,raw/BG/2005/05/1116367369.8154_400.txt
1,raw/BG/2005/05/1116367371.8154_420.txt
1,raw/BG/2005/05/1116367373.8154_466.txt
1,raw/BG/2005/05/1116367374.8154_486.txt
1,raw/BG/2005/05/1116367374.8154_488.txt
1,raw/BG/2005/05/1116367374.8154_492.txt
1,raw/BG/2005/05/1116367462.8154_637.txt
1,raw/BG/2005/05/1116367487.8154_746.txt
1,raw/BG/2005/05/1116367496.8154_799.txt
1,raw/BG/2005/05/1116367502.8154_937.txt
1,raw/BG/2005/05/1116367504.8154_967.txt
1,raw/BG/2005/05/1116367504.8154_969.txt
1,raw/BG/2005/05/1116367504.8154_985.txt
1,raw/BG/2005/05/1116367505.8154_1009.txt
1,raw/BG/2005/05/1116367505.8154_1037.txt
1,raw/BG/2005/05/1116367505.8154_1039.txt
1,raw/BG/2005/05/1116367506.8154_1057.txt
1,raw/BG/2005/05/1116367507.8154_1081.txt
1,raw/BG/2005/05/1116367507.8154_1085.txt
1,raw/BG/2005/05/1116367508.8154_1089.txt
1,raw/BG/2005/05/1116367508.8154_1095.txt
1,raw/BG/2005/05/1116367508.8154_1121.txt
1,raw/BG/2005/05/1116367508.8154_1123.txt
1,raw/BG/2005/05/1116367508.8154_1143.txt
